Manufacturers Name,business name,date of accident,Time of Accident,AM/PM,vehicle year,make,model,state vehicle is registered in,address/location of accident,city,county,state,zip code,vehicle movment status,involved in the accident,number of vehicle involved,vehicle damage,Damage locations,other vehicle year,other vehicle model,other vehicle state registration,other vehicle movment status,other vehicle involved in accident,other vehicle number of vehicle involved,injury/death or property 1,injury/death or property 2,autonomus mode,accident decription,weather vehicle 1,weather vehicle 2,lighting vehicle 1,lighting vehicle 2,road surface vehicle 1,road surface vehicle 2,road conditions vehicle 1,road conditions vehicle 2,movment preceding collision vehicle 1,movment preceding collision vehicle 2,type of collsion vehcile 1,type of collsion vehcile 2,other factors,
Apple Inc.,Apple Inc.,10/23/2023,05:06,1,2016,Lexus,RX 450h,CA,Lawrence Expressway and Kifer Road,Santa Clara,Santa Clara,CA,95051,1,-1,2,2,22,2000,Lexus RX 300,CA,0,-1,2,-1,-1,1,"On October 23rd, a test vehicle operating in manual driving mode was stopped at a red light in the righthand lane of Lawrence Expressway at the intersection with Kifer Road in Santa Clara.  A Lexus RX300 attempted to pass through traffic in the adjacent bike lane, and made contact with the test vehicle’s side mirror. No injuries were reported and law enforcement was not called to the scene. The test vehicle sustained minor damage.",0,0,0,0,0,0,7,7,0,8,1,1,12,
Waymo LLC,Waymo LLC,10/26/2023,07:48,0,2021,Jaguar,I-Pace,CA,13th Street near Bernice Street,San Francisco,San Francisco,CA,94103,0,-1,2,2,27,2017,Mercedes-Benz GLS 450   ,CA,0,-1,2,-1,-1,1,"On October 26, 2023 at 7:48 AM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving an SUV on 13th Street near Bernice Street. The Waymo AV was traveling westbound on 13th Street in the rightmost lane. As the SUV in the left adjacent lane traveling alongside the Waymo AV initiated a right lane change, the front passenger’s side of the SUV made contact with the front driver’s side of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was not engaged as the test driver transitioned the Waymo AV to manual mode just before the contact. Both vehicles sustained damage. ",0,0,0,0,0,0,7,7,1,9,-1,1,-1,
GM Cruise LLC,Cruise,10/27/2023,01:29,0,2022,Cruise,AV,CA,1113 26th St,Santa Monica,Los Angeles,CA,90403,0,-1,2,2,26 28 29 ,2020,Outlander,CA,0,-1,2,-1,-1,1,"A Cruise autonomous vehicle (“AV”), operating in supervised autonomous mode, was traveling northbound in an alleyway between 26th Street and Princeton Street. As the AV approached the intersection with another alleyway, a Mitsubishi Outlander traveling westbound on a perpendicular alleyway entered the intersection. In response, the Cruise AV operator disengaged from autonomous into manual mode and braked, but shortly thereafter, the AV made contact with the Mitsubishi Outlander, damaging the AV’s front passenger side bumper fascia. The parties exchanged information and there were no reported injuries.",0,0,2,2,0,0,7,7,1,1,0,3,-1,
Waymo LLC,Waymo LLC,11/03/2023,03:44,1,2021,Jaguar,I-Pace,CA,3rd Street at Stevenson Street,San Francisco,San Francisco,CA,94103,1,-1,3,2,0 1 2 ,2017,Toyota Prius,CA,0,-1,3,-1,-1,0,"On November 3, 2023 at 3:44 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on 3rd Street at Stevenson Street.The Waymo AV was stopped in the rightmost non-HOV lane on northbound 3rd Street waiting for the intersection at Stevenson Street to clear during a green light. The passenger car behind the Waymo AV was rear-ended by a pickup truck, causing the front of the passenger car to make contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). All three vehicles sustained damage.",0,0,0,0,0,0,7,7,0,1,-1,2,-1,
Waymo LLC,Waymo LLC,11/22/2023,07:59,1,2021,Jaguar,I-Pace,CA,West 7th Street at South Park View Street,Los Angeles,Los Angeles,CA,90057,1,-1,2,3,0 1 2 ,2013,Toyota Corolla,CA,0,-1,2,-1,-1,0,"On November 22, 2023 at 7:59 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in Los Angeles, California was in a collision involving a passenger vehicle on West 7th Street at South Park View Street.The Waymo AV was stopped for a red light facing southeast on West 7th Street at South Park View Street when a passenger vehicle approached from behind and made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). The Waymo AV sustained damage.",0,0,2,2,0,0,7,7,0,1,-1,2,-1,
Nuro Inc,Nuro Inc,11/27/2023,06:00,0,2022,Toyota,Prius,CA,1228 S Myrtle Ave,Inglewood,Empty,CA,90301,0,-1,2,2,19,2019,Mazda MX-5 Miata RF,CA,1,-1,2,-1,-1,1,"On Monday, November 27th, a Nuro Prius operating in manual mode was exiting a garage to begin the work day. At the same time, a Nuro employee was exiting their personal vehicle in the alley behind the garage. The Nuro Prius made contact with the open door of the employee's personal vehicle. No injuries were reported. The employee's personal vehicle had minor damage to the door.",0,-1,1,-1,-1,-1,-1,-1,6,17,2,7,12,
"Mercedes-Benz Research & Development North America, Inc.","MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",11/29/2023,05:00,1,2022,MERCEDES-BENZ,S580,MI,"405S, BELLFLOWER EXIT",LONG BEACH,LOS ANGELES,CA,90810,1,-1,2,2,0 1 2 ,2016,LEXUS,CA,0,-1,2,-1,-1,1,The subject Mercedes-Benz had the L2 system engaged and was stationary in slow moving traffic for approximately 3 seconds on the 405 S near the Bellflower exit when it was lightly struck in the rear bumper by a Lexus driven at approximately 5 mph. ,0,0,1,1,0,0,7,7,0,1,2,0,14,
Zoox Inc.,Zoox,01/01/2024,09:13,1,2017,Toyota ,Highlander,CA,On Capp Street at 24th Street,San Francisco,San Francisco,CA,94110,1,2,3,3,19 23 27 ,Empty,Toyota SUV (Vehicle 2),Empty,0,2,Empty,-1,-1,0,"A Zoox vehicle (Vehicle 1) in autonomy was stopped at a red traffic light on northbound Capp St at the intersection with 24th St in San Francisco. At that time, an SUV (Vehicle 2), heading southbound on Capp St, failed to stop for the red traffic light and entered the intersection, causing a collision with a passenger car (Vehicle 3) that was traveling eastbound on 24th Street. The SUV spun after making contact with the passenger car and collided with the stopped Zoox vehicle, damaging the front bumper on the driver’s side and driver’s side fender, mirror, and sensors on the Zoox vehicle. The police and EMS personnel were called to the scene. The driver of the SUV left the scene without exchanging information. The passenger car appeared to sustain significant damage to the front end. There were no reported injuries. ",0,0,2,2,0,0,7,7,0,1,1,3,-1,
Zoox Inc.,Zoox,01/01/2024,09:13,1,2017,Toyota ,Highlander,CA,On Capp Street at 24th Street,San Francisco,San Francisco,CA,94110,1,2,3,3,19 23 27 ,2009,Acura TSX (Vehicle 3),CA,0,2,Empty,-1,-1,0,"A Zoox vehicle (Vehicle 1) in autonomy was stopped at a red traffic light on northbound Capp St at the intersection with 24th St in San Francisco. At that time, an SUV (Vehicle 2), heading southbound on Capp St, failed to stop for the red traffic light and entered the intersection, causing a collision with a passenger car (Vehicle 3) that was traveling eastbound on 24th Street. The SUV spun after making contact with the passenger car and collided with the stopped Zoox vehicle, damaging the front bumper on the driver’s side and driver’s side fender, mirror, and sensors on the Zoox vehicle. The police and EMS personnel were called to the scene. The driver of the SUV left the scene without exchanging information. The passenger car appeared to sustain significant damage to the front end. There were no reported injuries. ",0,0,2,2,0,0,7,7,0,1,1,0,-1,
Waymo LLC,Waymo LLC,01/08/2024,12:05,1,2021,Jaguar,I-Pace,CA,Manhattan Place at West Adams Boulevard,Los Angeles,Los Angeles,CA,90018,1,-1,2,2,3,2022,Kia Telluride,CA,0,-1,2,-1,-1,0,"On January 8, 2023 at 12:05 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in Los Angeles, California was in a collision involving an SUV on Manhattan Place at West Adams Boulevard.  The Waymo AV was traveling northbound on Manhattan Place when it came to a stop to yield to an oncoming vehicle in a narrow roadway with parked vehicles on both sides of the street. As the oncoming SUV passed the Waymo AV, the driver’s side rear of the SUV made contact with the driver’s side rear of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage and the SUV left the scene.",0,0,0,0,0,0,7,7,0,1,-1,1,-1,
Ghost Autonomy Inc.,Ghost Autonomy Inc.,01/11/2024,04:48,1,2017,Toyota,Camry,Empty,HWY 17 Northbound near Hamman Park,San Jose,Santa Clara,CA,95128,0,-1,2,2,1,2007,Toyota Corolla,CA,0,-1,Empty,5,-1,0,"A Ghost ADS-equipped car was driving engaged Northbound on Highway 17. As always, there were two safety drivers in the car. Traffic was moving in all four lanes at or near the speed limit. The Ghost vehicle was in the right-middle lane. Another vehicle (the ""lead"" car) entered into the Ghost car's lane from the right. While there were numerous vehicles ahead of the Ghost car before that vehicle entered the lane, the lead vehicle blocked the view of the lane before it. Throughout the incident, traffic in the other three lanes continued at a steady pace. When the lead vehicle entered into the lane ahead of the Ghost car, the Ghost car applied the brakes to accommodate the intrusion and then continued to match the speed of the lead car. The lead car suddenly slammed the brakes. The Ghost car followed suit, reducing its speed from 19 mps (42.5 mph) to 4.7 mps (10.5 mph) within the next three seconds. The Ghost car was able to match the rapid speed reduction of the lead car and avoid contact. The driver following the Ghost car was not able to respond as quickly as the Ghost ADS. When the following driver began to apply the brakes, the car was about five meters behind and was traveling at 6.5 mps. At the point of impact, the Ghost vehicle was traveling at 4.78 mps (10.7 mph), matching the lead car. There were no injuries. The vehicles suffered only cosmetic damage, the drivers exchanged information, and the Ghost safety drivers returned to home base in conventional mode.",0,0,0,0,0,0,-1,-1,1,1,2,0,-1,
Zoox Inc.,Zoox,01/11/2024,02:30,1,2017,Toyota,Highlander,CA,On Florida St near the intersection with Division St,San Francisco,San Francisco,CA,94103,1,2,2,2,3,2018,International 4300SBA,MT,0,-1,2,-1,-1,1,"A Zoox vehicle (Vehicle 1), operating in manual mode, was traveling southbound on Florida St near the intersection with Division St in San Francisco. The Zoox vehicle slowed to a stop to allow an oncoming box truck (Vehicle 2), attempting to turn left, to clear when the box truck made contact with the driver's side rear camera housing on the Zoox vehicle. There were no reported injuries and the police were not called.",0,0,0,0,0,0,7,7,1,4,1,1,-1,
Zoox Inc.,Zoox,01/11/2024,04:56,1,2019,Toyota,Highlander,CA,On Bryant St at the intersection with 6th St,San Francisco,San Francisco,CA,94103,1,2,2,2,0,Empty,Empty,CA,-1,-1,2,-1,-1,1,"A Zoox vehicle (Vehicle 1), operating in manual mode, was stopped for a red traffic light  on northbound Bryant St at the intersection with 6th St in San Francisco with an SUV (Vehicle 2) traveling directly behind . As the signal turned green the Zoox vehicle remained stopped to avoid blocking the intersection as traffic was still stopped ahead. The SUV proceeded to move into the adjacent left lane, when its front bumper on the passenger's side made contact with the driver's side rear bumper of the Zoox vehicle. The front bumper of the SUV appeared to have sustained minor damage. The driver of the SUV left the scene without exchanging information. There were no reported injuries and the police were not called.",0,0,0,-1,0,0,7,7,0,9,2,0,-1,
Nuro Inc,Nuro Inc,01/12/2024,02:30,1,2022,Toyota,Prius,CA,Cross street: Terra Bella and Shoreline,Mountain View,Santa Clara,CA,94043,-1,-1,Empty,2,1,2023,Mazda,CA,0,-1,2,-1,-1,0,"On Friday, January 12th, a Nuro Prius operating autonomously was stopped at a red light at the intersection of Shoreline and Terra Bella Ave. A Mazda approaching the intersection failed to completely stop and rear-ended the Nuro Prius. No injuries were reported. Both vehicles sustained minor damage. ",0,-1,0,-1,0,-1,-1,-1,0,1,2,0,12,
Zoox Inc.,Zoox,01/15/2024,02:12,1,2017,Toyota,Highlander,CA,On Stockton St near Union St,San Francisco,San Francisco,CA,94133,1,2,2,2,0 1 ,Empty,Honda Odyssey,CA,0,-1,2,-1,-1,0,"A Zoox vehicle (Vehicle 1) in autonomy was traveling on southbound Stockton St near Union St in San Francisco. The Zoox vehicle slowed to a gradual stop with brake and hazard lights activated during a simulated pick up-drop off maneuver when it was rear-ended by a minivan (Vehicle 2). The rear bumper of the Zoox vehicle sustained minor damage. There were no reported injuries, and police were not called. Zoox vehicle camera footage shows that the driver of the minivan may not have been looking ahead at the roadway prior to and at the time of contact.",0,0,0,0,0,0,7,7,0,1,2,0,3,
WERIDE CORP,WERIDE,01/17/2024,12:56,1,2023,Nissan,Leaf,CA,On 2nd St Left turn to  E San Fernando St,San Jose,Santa Clara,CA,95134,0,-1,2,2,1,2015,Toyota ,CA,0,-1,2,-1,-1,0,"At approximately 12:56pm, a WeRide vehicle (car 1) was slowing to a stop (< 3mph) on 2nd street at the intersection of East San Fernando st. to turn left in an effort to yield to crossing pedestrians. At this time a Toyota Prius (car 2) traveling (>10mph) had slammed into car 1's rear - causing damage primarily to car 1. Both parties pulled over to a safe location to exchange information but the driver of car 2 could not provide a valid insurance or registration certificate.",0,0,0,0,0,0,7,7,4,1,2,0,-1,
Apple Inc.,Apple Inc.,01/26/2024,11:06,0,2017,Lexus,RX 450h,CA,I-580E and I-238 Junction,Castro Valley,Alameda,CA,94546,0,-1,1,2,27,Empty,Empty,Empty,-1,-1,Empty,-1,-1,0,"On January 26th, a test vehicle operating with the automated driving system engaged was traveling Eastbound on Interstate 580 in Castro Valley when a nearby semi-trailer truck merging from Interstate 238 generated a draft that projected road debris onto the test vehicle. No injuries were reported and law enforcement was not called to the scene. The test vehicle sustained minor damage.",1,-1,0,-1,0,-1,6,-1,1,-1,4,-1,12,
Nuro Inc,Nuro Inc,01/31/2024,04:20,1,2022,Toyota,Prius,CA,Intersection of Boyce Ave and Fife Ave,Palo Alto,Santa Clara,CA,94301,0,-1,2,2,3,2023,Honda CR-V,CA,0,-1,2,-1,-1,1,"On Wednesday, January 31st at approximately 4:20pm, a Nuro Prius was operating in autonomous mode driving south on Boyce Ave in Palo Alto. As the Prius proceeded straight through the intersection of Boyce Ave. and Fife Ave. a Honda CR-V ran the Fife Ave. stop sign and initiated a left turn. The Honda CR-V rear-ended the Nuro Prius, though the Nuro driver took control of the Prius and nudged right in an attempt to avoid impact. Both vehicles sustained de minimis damage. Law enforcement was not involved and there were no injuries reported or VRUs present. ",2,-1,-1,-1,1,-1,7,-1,1,4,2,0,12,
Waymo LLC,Waymo LLC,01/31/2024,05:15,1,2021,Jaguar,I-Pace,CA,Potrero Avenue near 22nd Street,San Francisco,San Francisco,CA,94110,1,-1,2,2,0,2018,Toyota Camry L / LE / SE / XLE,CA,0,-1,2,-1,-1,0,"On January 31, 2024 at 5:15 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a passenger vehicle on Potrero Avenue near 22nd Street.The Waymo AV was traveling southbound on Potrero Avenue in the leftmost thru lane, adjacent to a dedicated left turn lane on its left. As the Waymo AV approached the intersection with 22nd Street, it came to a stop behind its lead vehicle. The passenger vehicle behind the Waymo AV then attempted to change lanes into the dedicated left turn lane, and made contact with the rear driver side corner of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.",1,1,0,0,1,1,7,7,0,9,-1,1,-1,
Waymo LLC,Waymo LLC,02/05/2024,10:01,1,2021,Jaguar,I-Pace,CA,Watt Way and West Exposition Boulevard,Los Angeles,Los Angeles,CA,90089,0,-1,1,2,18,Empty,Empty,Empty,-1,-1,Empty,-1,-1,0,"On February 5, 2024 at 10:01 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in Los Angeles, California was in a collision involving a gate at Watt Way and West Exposition Boulevard.The Waymo AV was traveling south on Watt when it approached an automatic gate as it had started to close. The right side of the Waymo AV made contact with the door of the gate. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.",2,-1,2,-1,1,-1,7,-1,1,-1,1,-1,-1,
Apple Inc.,Apple Inc.,02/15/2024,12:03,1,2016,Lexus,RX 450h,CA,US 101N at Ellis St Exit,Sunnyvale,Santa Clara,CA,94089,0,-1,1,2,12,Empty,Empty,Empty,-1,-1,Empty,-1,-1,1,"On February 15th, a test vehicle operating with the automated driving system engaged was traveling Northbound on Highway 101 in Sunnyvale. The safety driver disengaged just prior to running over a piece of metal in the road. No injuries were reported and law enforcement was not called to the scene. The vehicle sustained minor damage.",1,-1,0,-1,0,-1,6,-1,1,-1,4,-1,12,
Waymo LLC,Waymo LLC,02/18/2024,01:03,0,2021,Jaguar,I-Pace,CA,The Embarcadero at Washington Street,San Francisco,San Francisco,CA,94111,1,-1,2,2,2,Empty,Toyota Camry,Empty,0,-1,2,-1,-1,0,"On February 18, 2024 at 1:03 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on The Embarcadero at Washington Street.The Waymo AV was stopped in traffic for a red light on The Embarcadero southbound when a passenger car approached from behind and made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). Both vehicles sustained damage and the passenger car left the scene.",1,1,2,2,1,1,7,7,0,1,-1,2,-1,
Zoox Inc.,Zoox,02/22/2024,11:00,0,2019,Toyota,Highlander,CA,On Mission St at 9th St,San Francisco,San Francisco,CA,94103,0,2,2,3,19 23 ,Empty,Empty,CA,0,-1,Empty,-1,-1,0,"A Zoox vehicle (Vehicle 1) in autonomy, traveling northeast on Mission St, was stopped in lane for a red traffic light at 9th Street. A SamTrans bus (Vehicle 2), with a front-mounted triple-bike rack extending past the width of the bus on the driver's side, was traveling southeast on 9th Street and attempting a right turn onto Mission St. The protruding edge of the bike rack was encroaching into the Zoox vehicle's travel lane as the bus was executing the right hand turn. As the light turned green the Zoox vehicle inched forward and attempted to steer away from the bus. Just as the safety operator disengaged from autonomy, the protruding edge of the bike rack made contact with the driver's side fender on the Zoox vehicle. There were no reported injuries and the police were not called.",0,0,0,0,-1,-1,7,7,1,12,1,1,-1,
Zoox Inc.,Zoox,02/22/2024,01:52,1,2019,Toyota,Highlander,CA,Harrison and 13th Street,San Francisco,San Francisco,CA,94103,1,2,2,3,0 1 2 ,Empty,Toyota Prius,CA,0,-1,Empty,-1,-1,1,"A Zoox vehicle (Vehicle 1) in autonomy was traveling southwest on Harrison St and turning right onto 13th Street on a green traffic signal. While executing the turn, the Zoox vehicle braked to achieve a minimal risk condition due to an unexpected system fault, the safety operator disengaged, and then was rear ended by a passenger car (Vehicle 2) that was also turning directly behind the Zoox vehicle. The rear bumper cover and rear radar unit on the Zoox vehicle sustained damage. The hood, front grille and front bumper cover on the passenger car appeared to have sustained damage. There were no reported injuries and police were not called.",0,0,0,0,0,0,7,7,0,3,2,0,-1,
Waymo LLC,Waymo LLC,03/02/2024,08:15,0,2024,Jaguar,I-Pace,CA,Odd Fellows Way and 7th Street,San Francisco,San Francisco,CA,94103,0,-1,1,2,0,Empty,Empty,Empty,-1,-1,Empty,-1,-1,1,"On March 2, 2024 at 8:14 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a dumpster on Odd Fellows Way, at the rear garage exit of 1155 Market Street. The Waymo AV was making a reversing right turn out of the parking garage onto Odd Fellows Way when the rear left corner of the Waymo AV made contact with a dumpster which was next to the curb in the roadway opposite the garage exit.  At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. The Waymo AV sustained damage.",0,-1,0,-1,1,-1,7,-1,6,-1,2,-1,-1,
Waymo LLC,Waymo LLC,03/03/2024,03:12,1,2024,Jaguar,I-Pace,CA,2323 Cesar Chavez Street,San Francisco,San Francisco,CA,94124,0,-1,2,2,10 14 18 ,2017,Ford 4C,CA,0,-1,2,-1,-1,0,"On March 3, 2024 at 3:12 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a pick-up truck near the 2300 block of Cesar Chavez Street.The Waymo AV was traveling westbound on Cesar Chavez Street towards 26th Street when it approached a pick-up truck which was oriented with its rear partially in the roadway on the north side of Cesar Chavez street. The pick-up truck was stationary but its reverse lights were illuminated. The Waymo AV came to a stop momentarily to yield to the pick-up truck, then began moving again to pass the pick-up truck, which had remained stopped. After the Waymo AV started moving, the pick-up truck began reversing further out of the driveway and the rear of the pick-up truck made contact with the right side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). Both vehicles sustained damage.",2,2,0,0,1,1,7,7,1,6,-1,3,-1,
Waymo LLC,Waymo LLC,03/08/2024,12:06,1,2021,Jaguar,I-Pace,CA,S Figueroa Street at Venice Boulevard,Los Angeles,Los Angeles,CA,90015,0,-1,2,2,2,2024,Audi Q3 Quattro,Empty,0,-1,2,-1,-1,0,"On March 8, 2024 at 12:06 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Los Angeles, California was in a collision involving a passenger car near the 1600 block of S. Figueroa Street. The Waymo AV made a left turn from W. 17th Street onto S. Figueroa Street and came to a stop in a queue of stopped traffic. A passenger car traveling straight on S. Figueroa Street behind the Waymo AV made contact with the rear of the Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage and the passenger car left the scene.",0,0,0,0,0,0,7,7,0,1,-1,2,-1,
Nuro Inc,Nuro Inc,03/12/2024,08:20,1,2022,Toyota,Prius,CA,Intersection of Thompson Ave. and Alvin Street,Mountain View,Santa Clara,CA,94043,0,-1,1,2,23,Empty,Empty,Empty,-1,-1,Empty,-1,-1,1,"On Tuesday, March 12th, a Nuro Prius vehicle operating in manual was turning left from Alvin Street onto Thompson Ave in Mountain View, California. The Prius vehicle bumped the medium and knocked over a white pylon. The vehicle had minor damage and no injuries were reported. No other vehicles or VRUs were involved. Law enforcement was not involved. ",0,-1,1,-1,0,-1,7,-1,4,-1,4,-1,12,
Waymo LLC,Waymo LLC,03/14/2024,02:42,1,2021,Jaguar,I-Pace,CA,S Figueroa Street at 7th Street,Los Angeles,Los Angeles,CA,90017,1,-1,2,2,10 18 ,2007,Toyota Avalon Limited / Touring / XL / XLS,CA,0,-1,2,-1,-1,0,"On March 14, 2024 at 2:42 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in Los Angeles, California was in a collision involving a passenger car on S Figueroa Street at 7th Street. The Waymo AV was traveling northeast on S Figueroa Street in the lane adjacent to the rightmost, bus-only lane. As the Waymo AV approached the intersection with 7th Street, it came to a stop behind another vehicle stopped in traffic. As a passenger car was passing the Waymo AV in the bus lane to the right of the Waymo AV, the passenger car made contact with the passenger side of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage and the passenger car left the scene.Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. ",0,0,0,0,0,0,7,7,0,8,-1,1,-1,
Zoox Inc.,Zoox,03/18/2024,04:46,1,2017,Toyota,Highlander,CA,On 3rd Avenue at S Norfolk St,San Mateo,San Mateo,CA,94401,1,2,2,1,-1,2013,Honda Fit,CA,0,-1,Empty,2,-1,1,"A Zoox vehicle (Vehicle 1), operating in manual mode, was traveling northeast on 3rd Avenue toward Norfolk St in San Mateo. The Zoox vehicle was stopped in the right through lane behind traffic for a red traffic signal, when it was rear ended by a passenger car (Vehicle 2) that was traveling directly behind. There was no visible damage to either vehicle and the police were not called. The safety operator of the Zoox vehicle reported back pain a few days after the collision. Zoox vehicle camera footage shows that the driver of the passenger car may not have been looking ahead at the roadway prior to and at the time of contact.",0,0,0,0,0,0,7,7,0,1,2,0,3,
Waymo LLC,Waymo LLC,03/19/2024,07:18,0,2024,Jaguar,I-Pace,CA,Division Street at 9th Street,San Francisco,San Francisco,CA,94103,0,-1,2,2,0 1 2 ,2020,Tesla Model 3,CA,0,-1,2,-1,-1,0,"On March 19, 2024 at 7:18 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on Division Street at 9th Street. The Waymo AV was traveling west on Division Street after having stopped at the stop sign at Vermont Street and was approaching the intersection with 9th Street when a passenger car approached from behind the Waymo AV, ran the stop sign at Vermont Street, and made contact with the rear of the Waymo AV. The front of the passenger car made continuous contact with the rear of the Waymo AV while both vehicles were still in motion for a short period of time before the passenger car slowed down and separated from the AV. The Waymo AV proceeded through the intersection with 9th Street and came to a stop on Division Street west of the intersection with 9th Street. The passenger car then accelerated and the front right corner of the passenger car made contact with the rear left corner of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.",1,1,0,0,0,0,7,7,1,1,-1,2,-1,
Waymo LLC,Waymo LLC,03/22/2024,08:00,1,2024,Jaguar,I-Pace,CA,Church Street at Market Street,San Francisco,San Francisco,CA,94114,1,-1,2,2,1 2 ,2012,Audi Q5 3.2 Quattro Premium Plus,Empty,0,-1,Empty,-1,-1,0,"On March 22, 2024 at 08:00 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car near the 200 block of Church Street before Market Street. The Waymo AV was traveling north on Church Street towards the intersection with Market Street when it came to a stop behind an SUV which was stopped in-lane to load passengers. Another SUV approached from behind the Waymo AV and came to a stop. The lead SUV finished loading passengers and proceeded forward to the stop line at Market Street, and the Waymo AV proceeded forward as well. The trailing SUV proceeded forward and the front of the SUV made contact with the rear of the Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage and the SUV left the scene.",2,2,2,2,1,1,7,7,0,1,-1,2,-1,
Waymo LLC,Waymo LLC,03/28/2024,07:30,0,2021,Jaguar,I-Pace,CA,Louisiana Avenue at Kerwood Avenue,Los Angeles,Los Angeles,CA,90025,0,-1,2,2,26,Empty,BMW 430i,CA,1,-1,2,-1,-1,0,"On March 28, 2024 at 7:30 AM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in Los Angeles, California was in a collision involving a passenger car on Louisiana Avenue at Kerwood Avenue. While making a tight left turn from southbound Kerwood Avenue onto northeastbound Louisiana Avenue, the Waymo AV made contact with the driver side of a parked passenger car. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). Both vehicles sustained damage.",0,0,0,0,0,0,7,7,4,14,1,-1,-1,
Waymo LLC,Waymo LLC,03/30/2024,01:33,0,2021,Jaguar,I-Pace,CA,Jerrold Avenue at Barneveld Avenue,San Francisco,San Francisco,CA,94124,1,-1,2,2,0,2007,Nissan Murano S / SE / SL,Empty,0,-1,2,-1,-1,0,"On March 30, 2024 at 1:33 AM PT, a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving an SUV on Jerrold Avenue at Barneveld Avenue.The Waymo AV was stopped at a stop sign on Jerrold Avenue and yielding to a pickup truck that was in the intersection making a left turnfrom Barneveld Avenue onto Jerrold Avenue when the front right corner of the SUV, which was traveling behind the Waymo AV, madecontact with the rear left corner of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomousmode. Both vehicles sustained damage.",2,2,2,2,1,1,7,7,0,13,-1,2,-1,
Zoox Inc.,Zoox,04/02/2024,07:25,1,2023,Zoox,AV,CA,3rd Avenue toward Foster City Blvd,Foster City,San Mateo,CA,94404,0,2,1,3,20 21 24 25 ,Empty,None,Empty,-1,-1,Empty,-1,-1,0,"A Zoox vehicle in autonomy, traveling westbound on 3rd Avenue toward Foster City Blvd in Foster City drove over an in-lane utility valve box with a displaced valve cover. The Zoox vehicle sustained damage to the undercarriage. There were no reported injuries and police were not called.",0,-1,1,-1,-1,-1,1,-1,1,-1,4,-1,-1,
